text,username,timestamp
"@BorisJohnson Rent ⬆️
Fuel  ⬆️
Food  ⬆️
Water ⬆️
Gas  ⬆️
Electric ⬆️
Broadband ⬆️
National insurance ⬆️
Child care ⬆️
Benefits stagnant
Bedroom tax ⬆️
Council tax ⬆️

We are all worse off … I’m not sure any of you know what it’s like living in the real world https://t.co/9O2UU74JWd",cazza wills,Fri Apr 01 14:23:31 +0000 2022
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Luton (Student )

Rent £550 (Bill inclusive )
Council Tax NA
Energy NA
Water NA
TV license NA
Transportation : £80 (to Work only)
Wifi/mobile data: £10
Groceries : £50
Clothing : £ 100 every 3 months 
Entertainment: prime £5",Educated Sallaf🌛,Tue Jul 18 11:22:45 +0000 2023
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"🤣🤣🤣🤣🤣🙄

Just had a call from the Housing Office
And guess where I'm going?
In the next street!!
Rent, Council tax, Water, Gas, Electric will
be paid. I am paying everything myself here
Just utter madness..",Duchess Taya of England,Fri Mar 08 16:58:31 +0000 2024
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"Bills I have to settle by next week

Rent - 8,000
KPLC Token - 1000
WiFi - 0
Child support/fees -N/A
Water -0
Gas- 1300 
Black Tax - aai
Sacco - N/A
Loans -0
Mum's shopping - N/A
My shopping -6K",Eldoret Icon🇰🇪,Wed Nov 01 04:57:05 +0000 2023
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Rent— £1,300
Council Tax —I evade it 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £500
Clothing —£400
Entertainment —£0. I’m an introvert",CHECK YOUR DM,Sun Jul 16 19:03:41 +0000 2023
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"Rent/Mortgage
Gas
Electric
Water 
Council Tax
Home insurance
Depending on where you live service charge 
TV Licence 
Broadband &amp; Phone 
That’s all before you factor in:
Mobile phone 
Food
Car payments 
Repairs and maintenance 
Travel 
Savings  
Gym membership 
🤮🤮🤮🤮",ASHLEIGH LOUISE,Fri Oct 25 12:08:26 +0000 2019
"Edinburgh:
1. Rent (2bd) - £400
2. Council tax - £55
3. Energy bill - £100
4. TV license - £42
5. Groceries - £200
6. Transportation- £67/month (bus card)
7. Entertainment/Eating out - Varies but budget is £200
8. Wi-Fi, data and call card(for NGN calls) - £50
9. Shopping - £200",Kizito Obiakonwa 🇳🇬🏴󠁧󠁢󠁳󠁣󠁴󠁿,Sun Jul 16 12:45:57 +0000 2023
"@BladeoftheS ESPECIALLY IN LUTON exhorbitant rents for hovels with no gas safety certificates, no electrical certificates, no registered landlords of HMOs, &amp; all advertising on Luton FB pages! @lutoncouncil",SHARON MOORE,Tue Jul 09 05:25:24 +0000 2024
"Great news Energy £3600, council Tax £1500, water £800
A year. thankfully illegal migrants will not have to pay this
Great isn't it ! At least the pensioners will die this year from the cold and not see the country turn Islamic !",George phill,Fri Aug 26 18:33:44 +0000 2022
Council tax? Water? Electric? Heating? Internet? TV license? Phones aren't £15/m btw. Belongings? Toiletries? Medications? Avocados?,Nat,Tue Mar 02 15:41:10 +0000 2021
"How are people supposed to survive 
@ManCityCouncil @AndyBurnhamGM @HelloSanctuary @BritishGas ???

£35 for electric when nothing has been turned on&amp;I've not even been here?
It's temp accommodation/supported living!!! 
£350 PW rent, + service charge+service charge &amp; now this?? https://t.co/uilbJJw2C8",redsarah99🇵🇸 #BlackLivesMatter🍉🍉,Mon Jul 08 15:26:01 +0000 2024
"Bolton

Rent: 400 (All bills)
Council Tax: 0
Energy: 0
Water: 0
TV license: 0
Transportation: £30 (I dey trek die)
Wifi/mobile date: £50
Groceries: £60
Clothing: 0 (I carry cloth come UK)
Entertainment: 0 (You will drink juice from the groceries)

Total: £540",oluwafemi,Sun Jul 16 20:10:00 +0000 2023
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"I very much agree with this and would go further - I'd like my energy to be municipal, so I pay for it with my council tax bill as I do for water.  Broadband, too.",Auntie Syzygy,Wed Mar 27 09:23:01 +0000 2024
"This is a silly policy. Still least it isn't slapping a mandatory additional cost on council tax, or creating an 'internet tax' via ISPs i suppose.

Still need to reign in TV Licencing.",spuoɯɯɪS əʌəʇS,Sat Jul 13 08:08:50 +0000 2024
Bought my Laptop. Paid the tax. Paid for Netflix. Paid for Internet connection. Paid the Vat on that too. I also pay for my electricity. Pay the VAT on that too. They think I will pay Tubridy wage too???? Never. I have paid for what I watch already. No interest in fair City ta.,Mal-Paull,Mon Aug 05 09:52:53 +0000 2019
"I’ll show him the 

Council tax bill 
The gas’s bill 
The electricity bill 
The water bill 
The TV license 

Man won’t be huffing and puffing there for free",Mohamud Salhan,Tue Oct 05 09:00:25 +0000 2021
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
"I fact checked @BernieSpofforth's tweet that meter readers are expected to snoop on TV licence dodgers. It appears to be true. 

An employee review refers to 'You will also have to deliver debt letters to utility customers &amp; TV license letters to households without a license.' https://t.co/74L7L3AEJp",David Atherton,Fri Feb 17 08:35:53 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Glasgow 

Rent 2bedroom £750
Council tax £177
Energy and water bills £143
TV license £15
Transportation £100
WiFi+mobile data £30
Groceries (family of 4) £350
Clothing £100
Entertainment £80
Black tax £500",Kunle,Sun Jul 16 20:38:58 +0000 2023
"Rent £800 (1 bed)
Council Tax £83
Energy £86 (Summer); £150 (Winter)
Water £38
TV license NA
Transportation £50 (bus)
Wifi/mobile date £19 (mobile); £36 (Wi-Fi)
Groceries £400
Clothing £200
Entertainment £200  

Location is Manchester",Oluwadamilola ❤️❤️,Sun Jul 16 10:32:13 +0000 2023
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"Rent— £1,300
Council Tax —I evade it 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £500
Clothing —£400
Entertainment —£0. I’m an introvert",CHECK YOUR DM,Sun Jul 16 19:03:41 +0000 2023
"Rent : God provides(mat 6:25-28) 
Council Tax : Matt 22:20-22
Energy: Phil 2:12-13(msg)
Water -John 4:14
TV license: flex  
Transportation : na God o
Wifi/mobile date : vibes 
Groceries : Phil 4:19
Clothing : unlimited
Entertainment:unlimited",Queen Pope (•͡.̮~͡),Sun Jul 16 20:46:13 +0000 2023
"* Income tax
* National Insurance contr @9% (Just another word for more tax)
* Road Tax
* Councill Tax
* TV license (Another fancy way of saying TV tax)
*Value added tax (VAT on all the food we buy 
* Student loans with interests

We are being screwed",Mohamud Salhan,Mon Sep 06 09:11:49 +0000 2021
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"TWO more vulnerable women prosecuted for non-payment of her TV license fee. One woman w/mental health issues, another a mum w/four children on Universal Credit + struggling to pay existing debts, paying a fine means not feeding her kids.

Thanks to Tristan for reporting these ⬇️",David Challen,Mon Nov 13 11:04:07 +0000 2023
"People forget that when you rent a property it isn’t ONLY rent you have to pay for!!

Household bills:
TV licence
Gas
Electric
Water
Council Tax
Broadband
A TV package of some kind (Sky, BT or Virgin)

Then there’s food shopping which adds up quickly!!!

Then you have to think",Photographer,Sun Jan 27 12:49:44 +0000 2019
"Middlesbrough

Rent: 550
Council Tax: 0
Energy: 60
Water: 29.50
TV license: 13
Transportation: Work from home
Wifi/mobile data/ Phone : 121
Groceries: depends (100 - 200)
Clothing: I don't buy monthly 
Entertainment/ Eat out: 70
Miscellaneous : 50",Olons,Mon Jul 17 12:21:06 +0000 2023
"Greenwich Peninsula, London

Rent: £2800 [2BR, 2T]
Council Tax: £185
Energy: £70
Heating: £35
Water: £30
TV license: £15
Transportation: £120
Wifi/mobile date: £21 / £31
Groceries: £150
Entertainment: £100 max",UGO 🇬🇧,Sun Jul 16 11:33:16 +0000 2023
"You 2face already 
Bbc tv license fee 
It's not license fee
 it's a secret tax U worded it as license but really it's a tax 
And bbc sick takeing families 2prison who could not put food on the table 2live.
Bbc no better then post office scam and gas/electric/water sick fucks",Marcus🐦,Sun Jul 14 01:24:50 +0000 2024
"Rent =512
Council Tax -Nil (Exemption for now)
Energy (included in Rent)
Water (Included in Rent)
TV license (Included in Rent)
Transportation (110£)
Wifi/mobile date (15£)
Groceries (70-80)
Clothing (I have enough for now)
Entertainment (20£)",Osinachi,Sun Jul 16 10:49:12 +0000 2023
"Rent - £1500
Council tax - £150
All Utilities - £350 (3rd party means energy/water usage will go up)
Wifi/Netflix/Prime - £70
Actual Cost of Renting - £2,070

3rd party pays £800, owner of house pays £1,270",Dave,Fri Feb 09 09:37:19 +0000 2024
"Thames Water want £228 per month
British gas want £600 per month
Tv licence want 40+ per month
Bt want £108 per month ( I need my phone/Internet as its my life line)
2 of my children get £10 top each the months I can afford.
I support 5 people and get help with 3 of us from UC.",Lina,Sat Jul 13 10:26:57 +0000 2024
"Rent— £1,300
Council Tax — let me ask my husband 
Energy— £500
Water— £150
TV license -£0
Transportation- £0, I work from home
Wifi/mobile date— £200
Groceries— £700
Clothing —£500
Entertainment —I’m an introvert 

🌚🌚",Opeyemi Feyisike 🧣🧣,Sun Jul 16 19:07:17 +0000 2023
#counciltax rent and council tax should be frozen during this period end of and as for tv licence they can go suck a fuck as i dont use any bbc channels,Adam Middleton,Thu Apr 02 07:19:35 +0000 2020
"Billingham 
Rent - £550 (3bed)
Council tax band A - £110
Electricity (Summer) - £60/mt
Gas - (Summer) £50/mt
TV license - Nil 
Internet- £30/mt
Clothing (I don't shop monthly)
Entertainment- £100/mt
Fuel £200/month
Car insurance- £120/mt
Food - £200
Total- £1,420",Aji Agbaje,Sun Jul 16 16:01:47 +0000 2023
"TV Licensing seems to prefers prosecuting people to helping them

A single mother from Middlesbrough on benefits, says she didn't realise her TV licence had expired

Sept 5: Doorstep interview. Sets up a new payment plan
Sept 25: Prosecution starts
Oct 10: Convicted and fined https://t.co/3TtioVMV2d",Tristan Kirk,Thu Oct 26 19:43:16 +0000 2023
"Last night the Tory/Independent Coalition led by @Tees_Issues voted to turn our street lights off and a 4% council tax rise.

Don't be fooled by these Tories in disguise. https://t.co/BmfiNo6eLK",Middlesbrough Labour,Tue Feb 28 12:05:16 +0000 2023
"Huntingdon 

Rent  - £400 (sharing a 2 bedroom)
Council Tax - £76
Energy -£45
Water - £31
TV license - £7
Transportation - £50
Wifi/mobile date - £37
Groceries - £100
Clothing - £150 (not every month) 
Entertainment - £100",Beejay 😎,Sun Jul 16 22:53:06 +0000 2023
"A 3 bedroom flat is available for rent. (I would advise it's for family). It's £600 inclusive of heating. Tenant pays Water and electricity bills.
Locating is Middlesbrough.
PC +44 7448225988 if interested ASAP",SIR LARRY 💧,Sat Jan 27 15:15:59 +0000 2024
"Energy Bills
Council Tax
National Insurance
Stamps
Water Bills
Broadband Charges
The Weekly Shop

All are rising and we are seeing an out of touch government simply failing to support households adequately in this cost of living crisis

#AprilCruelDay https://t.co/HEdoVl42Wg",Vince Maple #ProudToBeMedway,Fri Apr 01 07:14:26 +0000 2022
